OBJT_ID,OCCU_YEAR,OCCU_MT,OCCU_DE,OCCU_TM,OCCU_DAY,OCCU_DATE,LCLAS,SCLAS,DEATH,SWPSN,SINJPSN,INJPSN,BIG,DRNKG,KID,ODSN,WLKG,VIOLT_CN,CTPRVN_CD,SGG_CD,EMD_CD,X,Y
182,2023,06,09,01,금요일,20230609,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110121,126.970402779,37.5693227009
183,2023,01,18,17,수요일,20230118,경상,차대사람,0,0,1,0,null,null,null,null,O,기타,11,11110,11110121,126.971417434,37.5699581906
184,2023,09,14,08,목요일,20230914,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110121,126.968482166,37.5734782865
185,2023,02,13,08,월요일,20230213,경상,차대사람,0,0,1,0,null,null,null,null,O,기타,11,11110,11110123,126.982620581,37.5694129323
186,2023,01,08,03,일요일,20230108,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110123,126.97927083,37.5691097734
187,2023,06,22,19,목요일,20230622,중상,차대사람,0,1,0,0,null,null,null,null,O,신호위반,11,11110,11110123,126.98114446,37.569992329
188,2023,09,10,15,일요일,20230910,중상,차대차,0,2,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110123,126.982712914,37.5691609598
189,2023,12,20,19,수요일,20231220,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110124,126.978517723,37.5731805335
190,2023,11,29,17,수요일,20231129,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110124,126.979877969,37.5746196743
191,2023,01,02,11,월요일,20230102,중상,차대사람,0,1,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110124,126.978476648,37.5741988727
192,2023,10,30,08,월요일,20231030,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110124,126.980255569,37.572431067
193,2023,04,15,14,토요일,20230415,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110124,126.978499349,37.5725675372
194,2023,04,24,15,월요일,20230424,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110124,126.980176176,37.5724487444
195,2023,10,18,21,수요일,20231018,부상신고,차대차,0,0,0,1,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110124,126.981128953,37.5722275995
196,2023,12,13,07,수요일,20231213,경상,차대차,0,0,1,0,null,null,null,O,null,안전거리 미확보,11,11110,11110124,126.981456247,37.5756541516
197,2023,10,18,18,수요일,20231018,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110125,126.980763953,37.5758674315
198,2023,12,01,20,금요일,20231201,경상,차대차,0,0,2,0,null,null,null,O,null,안전거리 미확보,11,11110,11110125,126.979484599,37.57581673
199,2023,11,05,20,일요일,20231105,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110125,126.979585955,37.5758982979
200,2023,06,30,10,금요일,20230630,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110125,126.978998212,37.5757334632
201,2023,06,05,18,월요일,20230605,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110125,126.979508252,37.575672619
202,2023,05,19,11,금요일,20230519,경상,차대차,0,0,1,1,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110125,126.979439929,37.5757263985
203,2023,09,01,11,금요일,20230901,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110125,126.979201236,37.575851534
204,2023,02,20,09,월요일,20230220,경상,차대차,0,0,4,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110125,126.979678621,37.5756012624
205,2023,09,27,12,수요일,20230927,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110125,126.97957438,37.5759343007
206,2023,04,08,02,토요일,20230408,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110125,126.980107007,37.575882567
207,2023,05,01,12,월요일,20230501,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110125,126.98048322,37.575523685
208,2023,01,27,21,금요일,20230127,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110125,126.979574819,37.5758712085
209,2023,05,11,06,목요일,20230511,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110125,126.97933713,37.5758521335
210,2023,10,18,12,수요일,20231018,경상,차대차,0,0,3,0,null,null,null,O,null,안전거리 미확보,11,11110,11110125,126.980118332,37.5758826168
211,2023,05,30,08,화요일,20230530,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110125,126.979371166,37.5758432701
212,2023,02,01,23,수요일,20230201,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.98100645,37.5702981801
213,2023,07,10,02,월요일,20230710,경상,차대차,0,0,2,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.979670386,37.570274272
214,2023,06,05,23,월요일,20230605,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110126,126.980994126,37.5704423414
215,2023,11,13,06,월요일,20231113,경상,차대차,0,0,2,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.979059851,37.5701363774
216,2023,09,05,21,화요일,20230905,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.977756439,37.5703018744
217,2023,05,30,10,화요일,20230530,중상,차대차,0,1,0,0,null,null,null,null,null,안전거리 미확보,11,11110,11110126,126.978934035,37.5703160914
218,2023,06,03,16,토요일,20230603,경상,차대차,0,0,2,0,null,null,null,null,null,안전거리 미확보,11,11110,11110126,126.978074822,37.5701139997
219,2023,02,11,18,토요일,20230211,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.979829042,37.5702569442
220,2023,01,17,14,화요일,20230117,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110126,126.981425738,37.5702549554
221,2023,04,26,14,수요일,20230426,부상신고,차대차,0,0,0,3,null,null,null,O,null,안전거리 미확보,11,11110,11110126,126.97924015,37.5702633614
222,2023,01,21,17,토요일,20230121,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110126,126.981177243,37.5701637289
223,2023,05,17,19,수요일,20230517,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.980440894,37.5702055578
224,2023,03,16,05,목요일,20230316,중상,차량단독,0,1,0,0,null,null,null,null,null,기타,11,11110,11110126,126.97995379,37.5702304534
225,2023,12,14,19,목요일,20231214,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.979692719,37.5703194377
226,2023,03,29,18,수요일,20230329,중상,차대차,0,1,0,0,null,null,null,null,null,기타,11,11110,11110126,126.98107558,37.5701272282
227,2023,07,05,16,수요일,20230705,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.979500217,37.5703185891
228,2023,11,03,04,금요일,20231103,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.979624715,37.5703281514
229,2023,08,18,21,금요일,20230818,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.979489458,37.5702374205
230,2023,11,27,09,월요일,20231127,부상신고,차대차,0,0,0,1,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110126,126.978471714,37.5700346326
231,2023,07,08,15,토요일,20230708,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.98052066,37.5701338011
232,2023,06,17,15,토요일,20230617,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.978526258,37.5703323178
233,2023,10,06,21,금요일,20231006,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110126,126.982638178,37.5701431
234,2023,09,26,03,화요일,20230926,경상,차대차,0,0,2,0,null,null,null,O,null,안전거리 미확보,11,11110,11110126,126.982751103,37.5701886622
235,2023,09,15,05,금요일,20230915,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110126,126.98124531,37.5701460011
236,2023,08,08,23,화요일,20230808,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110127,126.982965799,37.5718931472
237,2023,01,28,06,토요일,20230128,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110128,126.983314205,37.5755541369
238,2023,07,05,09,수요일,20230705,부상신고,차대사람,0,0,0,1,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110128,126.983370392,37.575617477
239,2023,05,15,14,월요일,20230515,중상,차대차,0,1,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110128,126.98393506,37.5758452833
240,2023,12,05,16,화요일,20231205,경상,차대차,0,0,1,0,null,null,null,O,null,안전거리 미확보,11,11110,11110129,126.982545568,37.5720715751
241,2023,02,22,16,수요일,20230222,중상,차대사람,0,1,0,0,null,null,null,null,O,신호위반,11,11110,11110129,126.983055331,37.5720467681
242,2023,12,15,07,금요일,20231215,경상,차대차,0,0,2,0,null,null,null,null,null,안전거리 미확보,11,11110,11110129,126.982815763,37.5739385454
243,2023,04,21,10,금요일,20230421,경상,차대사람,0,0,1,0,null,null,null,null,O,기타,11,11110,11110129,126.982803525,37.572433244
244,2023,05,09,09,화요일,20230509,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110129,126.983190521,37.5737869578
245,2023,03,08,00,수요일,20230308,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110129,126.982931204,37.5719831303
246,2023,10,27,09,금요일,20231027,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110129,126.982846078,37.5728300227
247,2023,06,28,18,수요일,20230628,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110129,126.983019926,37.5722539227
248,2023,06,14,15,수요일,20230614,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110129,126.982805561,37.5737762584
249,2023,08,09,09,수요일,20230809,중상,차대차,0,4,2,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110130,126.994913193,37.5768752328
250,2023,09,16,19,토요일,20230916,경상,차대차,0,0,1,0,null,null,null,O,null,기타,11,11110,11110130,126.989689265,37.5773304786
251,2023,08,17,14,목요일,20230817,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110130,126.996672398,37.5813534208
252,2023,02,22,18,수요일,20230222,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110130,126.996508248,37.5788199402
253,2023,09,26,16,화요일,20230926,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110130,126.989643904,37.577339296
254,2023,10,16,10,월요일,20231016,경상,차대차,0,0,1,0,null,null,null,null,null,기타,11,11110,11110130,126.996843101,37.5778659415
255,2023,10,10,13,화요일,20231010,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110130,126.996413007,37.5811900723
256,2023,04,04,18,화요일,20230404,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110130,126.989824977,37.5773581056
257,2023,03,31,11,금요일,20230331,중상,차대차,0,1,0,0,null,null,null,null,null,안전거리 미확보,11,11110,11110130,126.994050384,37.5771870089
258,2023,11,21,14,화요일,20231121,경상,차대차,0,0,2,0,null,null,null,null,null,안전거리 미확보,11,11110,11110130,126.996504788,37.5793336924
259,2023,09,10,12,일요일,20230910,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110130,126.996982516,37.5773437551
260,2023,05,20,16,토요일,20230520,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110131,126.992530671,37.57750497
261,2023,06,13,00,화요일,20230613,부상신고,차량단독,0,0,0,2,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110131,126.991149235,37.5774719829
262,2023,10,14,16,토요일,20231014,경상,차대차,0,0,1,0,null,null,null,null,null,기타,11,11110,11110131,126.991715411,37.5774834356
263,2023,08,27,21,일요일,20230827,사망,차대사람,1,0,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110132,126.987503655,37.5773119966
264,2023,11,24,13,금요일,20231124,경상,차대차,0,0,4,0,null,null,O,null,null,안전운전 의무 불이행,11,11110,11110132,126.987356866,37.577248265
265,2023,06,08,14,목요일,20230608,중상,차대차,0,1,0,0,null,null,null,null,null,안전거리 미확보,11,11110,11110132,126.98917916,37.57740038
266,2023,11,06,21,월요일,20231106,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110132,126.988885148,37.5773360132
267,2023,03,31,11,금요일,20230331,경상,차대차,0,0,2,0,null,null,null,null,null,안전거리 미확보,11,11110,11110132,126.98844373,37.5772980473
268,2023,11,04,04,토요일,20231104,경상,차대사람,0,0,1,0,null,O,null,null,O,안전운전 의무 불이행,11,11110,11110134,126.986953126,37.5750201872
269,2023,05,21,16,일요일,20230521,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110134,126.986092339,37.5766839325
270,2023,07,13,18,목요일,20230713,경상,차대차,0,0,3,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110134,126.986702505,37.5752354207
271,2023,03,24,11,금요일,20230324,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110134,126.984612417,37.5761547001
272,2023,01,27,23,금요일,20230127,경상,차대차,0,0,4,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110134,126.985707798,37.5766101502
273,2023,05,28,00,일요일,20230528,경상,차대차,0,0,3,0,null,null,null,O,null,안전거리 미확보,11,11110,11110134,126.985967211,37.5767645088
274,2023,05,15,05,월요일,20230515,경상,차대차,0,0,3,0,null,null,null,O,null,신호위반,11,11110,11110134,126.986012695,37.5767376665
275,2023,05,02,09,화요일,20230502,부상신고,차대차,0,0,0,1,null,null,null,null,null,기타,11,11110,11110134,126.984781975,37.5762005075
276,2023,08,22,16,화요일,20230822,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110134,126.98556157,37.5764652977
277,2023,10,22,09,일요일,20231022,경상,차대차,0,0,3,0,null,null,null,O,null,안전거리 미확보,11,11110,11110134,126.985798271,37.5766285712
278,2023,01,17,18,화요일,20230117,경상,차대차,0,0,2,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110135,126.987850937,37.5695979811
279,2023,06,20,13,화요일,20230620,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110135,126.983193721,37.5700463852
280,2023,12,22,21,금요일,20231222,경상,차대사람,0,0,1,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110135,126.986560114,37.5695833607
281,2023,05,16,11,화요일,20230516,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110135,126.987530582,37.5684248401
282,2023,02,04,04,토요일,20230204,중상,차대차,0,1,0,0,null,null,null,null,null,신호위반,11,11110,11110135,126.983080547,37.5700368763
283,2023,12,28,00,목요일,20231228,경상,차대사람,0,0,2,0,null,null,null,O,O,보행자 보호의무 위반,11,11110,11110135,126.985718161,37.5685161068
284,2023,08,17,14,목요일,20230817,경상,차대사람,0,0,1,0,null,null,null,null,O,신호위반,11,11110,11110135,126.986859597,37.5688455585
285,2023,10,17,13,화요일,20231017,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110135,126.987563502,37.568578212
286,2023,06,19,09,월요일,20230619,경상,차대사람,0,0,1,0,null,null,null,O,O,기타,11,11110,11110135,126.984102843,37.5695816614
287,2023,07,03,15,월요일,20230703,경상,차대사람,0,0,1,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110135,126.984861706,37.5695579348
288,2023,04,19,13,수요일,20230419,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110135,126.987437216,37.5688300409
289,2023,02,04,02,토요일,20230204,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110135,126.984402909,37.5687627469
290,2023,10,21,14,토요일,20231021,경상,차대차,0,0,3,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110135,126.987636345,37.5695159288
291,2023,01,27,22,금요일,20230127,부상신고,차대사람,0,0,0,1,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110135,126.98441984,37.5695920597
292,2023,10,23,23,월요일,20231023,부상신고,차대사람,0,0,0,1,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110135,126.986836764,37.5688724997
293,2023,08,29,23,화요일,20230829,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110135,126.983064877,37.5690272995
294,2023,09,22,12,금요일,20230922,경상,차대차,0,0,3,0,null,null,null,null,null,신호위반,11,11110,11110135,126.987599387,37.5682989502
295,2023,02,10,23,금요일,20230210,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110135,126.98855061,37.5682940615
296,2023,02,10,22,금요일,20230210,부상신고,차대사람,0,0,0,1,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110135,126.986927352,37.5688728934
297,2023,03,10,08,금요일,20230310,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110135,126.987842452,37.5691833248
298,2023,01,15,00,일요일,20230115,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110135,126.985135953,37.5691985926
299,2023,12,26,11,화요일,20231226,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110135,126.983291657,37.568983225
300,2023,05,10,20,수요일,20230510,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110136,126.987532665,37.5714263334
301,2023,12,06,21,수요일,20231206,경상,차대사람,0,0,3,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110136,126.987455436,37.5711285538
302,2023,07,22,15,토요일,20230722,경상,차대차,0,0,1,0,null,null,null,O,null,교차로 통행방법 위반,11,11110,11110136,126.984536217,37.5724227955
303,2023,03,29,08,수요일,20230329,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110136,126.986219651,37.5729889688
304,2023,02,10,06,금요일,20230210,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110136,126.9875829,37.5707054743
305,2023,01,20,06,금요일,20230120,경상,차대사람,0,0,1,0,null,null,null,O,O,보행자 보호의무 위반,11,11110,11110136,126.987455498,37.5711195406
306,2023,12,17,18,일요일,20231217,중상,차대사람,0,1,0,0,null,null,null,O,O,신호위반,11,11110,11110137,126.989267673,37.5710733138
307,2023,07,08,14,토요일,20230708,경상,차대차,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110137,126.988009964,37.5728345047
308,2023,12,16,12,토요일,20231216,경상,차대사람,0,0,1,0,null,null,null,null,O,기타,11,11110,11110137,126.988554689,37.5726656101
309,2023,06,20,18,화요일,20230620,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110137,126.988703627,37.5724138783
310,2023,07,20,04,목요일,20230720,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110137,126.98956166,37.5711376796
311,2023,01,05,23,목요일,20230105,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110137,126.987597481,37.573535765
312,2023,08,24,11,목요일,20230824,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110137,126.98895183,37.572550155
313,2023,09,09,17,토요일,20230909,경상,차대차,0,0,2,1,null,null,O,null,null,안전운전 의무 불이행,11,11110,11110137,126.987885584,37.5728069248
314,2023,12,04,03,월요일,20231204,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110137,126.989189326,37.5725962502
315,2023,04,08,20,토요일,20230408,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110137,126.989359125,37.5726059983
316,2023,04,27,16,목요일,20230427,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110137,126.98832272,37.573466803
317,2023,06,30,11,금요일,20230630,경상,차대사람,0,0,1,0,null,O,null,O,O,안전운전 의무 불이행,11,11110,11110137,126.988464713,37.5725750857
318,2023,09,16,22,토요일,20230916,경상,차대차,0,0,1,0,null,null,null,O,null,중앙선 침범,11,11110,11110137,126.988294668,37.5726013891
319,2023,10,23,01,월요일,20231023,중상,차대차,0,1,2,0,null,O,null,O,null,안전운전 의무 불이행,11,11110,11110138,126.985343533,37.5702991405
320,2023,07,31,18,월요일,20230731,경상,차대사람,0,0,1,0,null,null,null,null,O,신호위반,11,11110,11110138,126.987371456,37.5701637484
321,2023,11,30,15,목요일,20231130,중상,차대차,0,1,0,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110138,126.989308537,37.5700639824
322,2023,02,05,02,일요일,20230205,부상신고,차대차,0,0,0,1,null,null,null,null,null,안전거리 미확보,11,11110,11110138,126.986986761,37.57011701
323,2023,04,28,23,금요일,20230428,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110138,126.987754361,37.5704718683
324,2023,01,26,12,목요일,20230126,경상,차대사람,0,0,1,0,null,null,null,O,O,기타,11,11110,11110138,126.986769943,37.5703594312
325,2023,08,14,06,월요일,20230814,경상,차대차,0,0,2,0,null,null,null,O,null,신호위반,11,11110,11110138,126.987746124,37.5700211593
326,2023,11,18,14,토요일,20231118,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.986341934,37.5700240714
327,2023,06,14,20,수요일,20230614,경상,차대사람,0,0,1,0,null,null,null,O,O,신호위반,11,11110,11110138,126.987426592,37.570380311
328,2023,10,11,23,수요일,20231011,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110138,126.98769873,37.5703274115
329,2023,03,29,11,수요일,20230329,경상,차대차,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110138,126.987655226,37.5700658322
330,2023,03,06,14,월요일,20230306,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.983338624,37.5703805177
331,2023,10,03,18,화요일,20231003,경상,차대차,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.987959051,37.5703465678
332,2023,01,30,10,월요일,20230130,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110138,126.983248657,37.5702899893
333,2023,05,11,04,목요일,20230511,경상,차대사람,0,0,1,1,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110138,126.983157881,37.5703166323
334,2023,08,12,16,토요일,20230812,경상,차대차,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110138,126.987902309,37.5703643486
335,2023,08,26,14,토요일,20230826,부상신고,차대차,0,0,0,4,null,null,O,null,null,안전운전 의무 불이행,11,11110,11110138,126.986002039,37.5700496324
336,2023,09,18,11,월요일,20230918,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110138,126.987858064,37.5702109278
337,2023,08,31,13,목요일,20230831,중상,차대사람,0,1,0,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110138,126.98442843,37.5699886897
338,2023,02,19,00,일요일,20230219,중상,차대차,0,1,0,0,null,null,null,null,null,신호위반,11,11110,11110138,126.987767166,37.5702556007
339,2023,06,12,06,월요일,20230612,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.987235943,37.5701090791
340,2023,11,23,16,목요일,20231123,경상,차대차,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110138,126.98774705,37.5698859613
341,2023,07,07,15,금요일,20230707,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.985548165,37.5701828574
342,2023,02,27,23,월요일,20230227,경상,차대차,0,0,1,0,null,O,null,O,null,안전운전 의무 불이행,11,11110,11110138,126.983658487,37.5699763112
343,2023,02,17,06,금요일,20230217,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110138,126.985876117,37.5702473803
344,2023,10,28,12,토요일,20231028,경상,차대차,0,0,2,0,null,null,null,O,null,신호위반,11,11110,11110138,126.987741185,37.5707422151
345,2023,06,13,14,화요일,20230613,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110138,126.988445722,37.5703847316
346,2023,03,19,13,일요일,20230319,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.987631838,37.5701738923
347,2023,04,05,06,수요일,20230405,경상,차대차,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.988231251,37.5702846539
348,2023,07,31,17,월요일,20230731,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110138,126.984303124,37.570096304
349,2023,09,09,18,토요일,20230909,중상,차대차,0,1,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110138,126.987947851,37.5703284923
350,2023,10,04,11,수요일,20231004,경상,차대차,0,0,1,0,null,null,null,O,null,안전거리 미확보,11,11110,11110138,126.98432602,37.5700603502
351,2023,12,03,16,일요일,20231203,경상,차대차,0,0,2,0,null,null,null,O,null,안전거리 미확보,11,11110,11110139,126.980850349,37.5813660164
352,2023,03,08,20,수요일,20230308,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110139,126.98060732,37.5821130633
353,2023,10,12,10,목요일,20231012,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110139,126.980274387,37.5811291323
354,2023,06,17,13,토요일,20230617,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110139,126.981400726,37.5820264172
355,2023,06,27,11,화요일,20230627,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110140,126.981738755,37.5839117117
356,2023,02,26,18,일요일,20230226,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110140,126.982191321,37.5823453586
357,2023,12,15,19,금요일,20231215,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110140,126.981818285,37.5838760071
358,2023,02,26,08,일요일,20230226,중상,차대차,0,1,0,0,null,null,null,O,null,중앙선 침범,11,11110,11110140,126.981816928,37.5857057298
359,2023,11,26,05,일요일,20231126,경상,차대차,0,0,1,0,null,null,null,O,null,기타,11,11110,11110140,126.98168378,37.5869399864
360,2023,01,11,09,수요일,20230111,경상,차량단독,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110140,126.981601468,37.592275578
361,2023,12,14,18,목요일,20231214,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110140,126.98205696,37.5853913129
362,2023,05,22,21,월요일,20230522,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110140,126.983186858,37.5874242894
